height,time,type
-0.5662182855700815,2022-12-27T10:15:00+00:00,low
0.5449597962838119,2022-12-27T16:18:00+00:00,high
-0.5827038305185992,2022-12-27T22:30:00+00:00,low
0.623757764711893,2022-12-28T04:50:00+00:00,high
-0.501194381807353,2022-12-28T11:13:00+00:00,low
0.44821511802617714,2022-12-28T17:13:00+00:00,high
-0.4941105023440992,2022-12-28T23:24:00+00:00,low
0.5620346500126314,2022-12-29T05:47:00+00:00,high
-0.43683375888559595,2022-12-29T12:17:00+00:00,low
0.35552060808223857,2022-12-29T18:16:00+00:00,high
0.49273058392136343,2022-12-10T02:20:00+00:00,high
-0.4286593085683691,2022-12-10T08:19:00+00:00,low
0.48881414772199344,2022-12-10T14:23:00+00:00,high
-0.5291501107222722,2022-12-10T20:36:00+00:00,low
0.47190847140016495,2022-12-11T02:54:00+00:00,high
-0.39107329079260317,2022-12-11T08:54:00+00:00,low
0.437297288868451,2022-12-11T14:57:00+00:00,high
-0.48696460607965436,2022-12-11T21:09:00+00:00,low
0.4443599891537389,2022-12-12T03:30:00+00:00,high
-0.3487819563120635,2022-12-12T09:33:00+00:00,low
0.3802113751664622,2022-12-12T15:34:00+00:00,high
-0.4356895243909967,2022-12-12T21:45:00+00:00,low
0.412015399096027,2022-12-13T04:11:00+00:00,high
-0.3051873866605267,2022-12-13T10:17:00+00:00,low
0.3192143067531975,2022-12-13T16:17:00+00:00,high
-0.3778105795912193,2022-12-13T22:27:00+00:00,low
0.3791914170333675,2022-12-14T04:57:00+00:00,high
-0.2674319392247901,2022-12-14T11:12:00+00:00,low
0.25984469489425605,2022-12-14T17:09:00+00:00,high
-0.320135484767167,2022-12-14T23:18:00+00:00,low
0.35373347657369875,2022-12-15T05:52:00+00:00,high
-0.24836739092930193,2022-12-15T12:19:00+00:00,low
0.2144412195509683,2022-12-15T18:14:00+00:00,high
-0.27532348365601983,2022-12-16T00:22:00+00:00,low
0.34703285447125864,2022-12-16T06:56:00+00:00,high
-0.26337503998858147,2022-12-16T13:35:00+00:00,low
0.2015418127285793,2022-12-16T19:32:00+00:00,high
-0.25985032161508115,2022-12-17T01:35:00+00:00,low
0.369058714209909,2022-12-17T08:04:00+00:00,high
-0.3162566135843958,2022-12-17T14:46:00+00:00,low
0.23144819374846637,2022-12-17T20:47:00+00:00,high
-0.28186957071552343,2022-12-18T02:45:00+00:00,low
0.41946861365108096,2022-12-18T09:07:00+00:00,high
-0.3948836575840484,2022-12-18T15:45:00+00:00,low
0.29436824880557955,2022-12-18T21:51:00+00:00,high
-0.3343348201540027,2022-12-19T03:47:00+00:00,low
0.4881928484271424,2022-12-19T10:02:00+00:00,high
-0.4841024159316689,2022-12-19T16:36:00+00:00,low
0.3745566267000718,2022-12-19T22:44:00+00:00,high
0.4731335486231288,2022-11-30T06:18:00+00:00,high
-0.38540573458923205,2022-11-30T12:53:00+00:00,low
0.33176261747829383,2022-11-30T18:55:00+00:00,high
-0.3814303403826911,2022-12-01T01:12:00+00:00,low
0.46975970630740366,2022-12-01T07:36:00+00:00,high
-0.4042883495333643,2022-12-01T14:18:00+00:00,low
0.3231599755632969,2022-12-01T20:19:00+00:00,high
-0.3800011146121556,2022-12-02T02:31:00+00:00,low
0.5032731420442518,2022-12-02T08:50:00+00:00,high
-0.45983766450229135,2022-12-02T15:30:00+00:00,low
0.35935659036924616,2022-12-02T21:33:00+00:00,high
-0.4102366376415518,2022-12-03T03:38:00+00:00,low
0.5522858121035603,2022-12-03T09:53:00+00:00,high
-0.5221583424934801,2022-12-03T16:28:00+00:00,low
0.4104887148549283,2022-12-03T22:32:00+00:00,high
-0.4486600973694609,2022-12-04T04:34:00+00:00,low
0.5944091849656344,2022-12-04T10:45:00+00:00,high
-0.5717209102893025,2022-12-04T17:16:00+00:00,low
0.45617390412854764,2022-12-04T23:20:00+00:00,high
-0.4793844365687346,2022-12-05T05:21:00+00:00,low
0.6178316058171308,2022-12-05T11:30:00+00:00,high
-0.601145963488464,2022-12-05T17:58:00+00:00,low
0.4883315026056153,2022-12-06T00:02:00+00:00,high
-0.49545245803676785,2022-12-06T06:02:00+00:00,low
0.6199454596848191,2022-12-06T12:09:00+00:00,high
-0.6108148575065274,2022-12-06T18:34:00+00:00,low
0.5059448827555264,2022-12-07T00:39:00+00:00,high
-0.49594359533347077,2022-12-07T06:39:00+00:00,low
0.6035785915957179,2022-12-07T12:45:00+00:00,high
-0.6048421078590823,2022-12-07T19:06:00+00:00,low
0.5110195112968577,2022-12-08T01:14:00+00:00,high
-0.4830721233035577,2022-12-08T07:14:00+00:00,low
0.5736312928717484,2022-12-08T13:18:00+00:00,high
-0.5877961974278978,2022-12-08T19:37:00+00:00,low
0.5060464176180679,2022-12-09T01:47:00+00:00,high
-0.459849337216595,2022-12-09T07:46:00+00:00,low
0.534519633280942,2022-12-09T13:50:00+00:00,high
-0.562447045210583,2022-12-09T20:06:00+00:00,low
-0.4004395083691978,2022-11-20T04:37:00+00:00,low
0.5410961791014994,2022-11-20T10:48:00+00:00,high
-0.5365200795921248,2022-11-20T17:13:00+00:00,low
0.4538293537444004,2022-11-20T23:18:00+00:00,high
-0.4787728047254111,2022-11-21T05:15:00+00:00,low
0.6284169007548286,2022-11-21T11:25:00+00:00,high
-0.6271436509329777,2022-11-21T17:48:00+00:00,low
0.5315400537768734,2022-11-21T23:54:00+00:00,high
-0.5486188058529251,2022-11-22T05:52:00+00:00,low
0.6992317374152874,2022-11-22T12:01:00+00:00,high
-0.6976557697255993,2022-11-22T18:23:00+00:00,low
0.5938298731309923,2022-11-23T00:30:00+00:00,high
-0.6032256618603512,2022-11-23T06:29:00+00:00,low
0.7458341694506335,2022-11-23T12:38:00+00:00,high
-0.7417629565675878,2022-11-23T18:59:00+00:00,low
0.6362415629793209,2022-11-24T01:07:00+00:00,high
-0.6356520455827495,2022-11-24T07:07:00+00:00,low
0.7613234107627145,2022-11-24T13:17:00+00:00,high
-0.7545392832849298,2022-11-24T19:36:00+00:00,low
0.6549239763185974,2022-11-25T01:46:00+00:00,high
-0.6400492498373157,2022-11-25T07:48:00+00:00,low
0.7412258542333623,2022-11-25T13:58:00+00:00,high
-0.7336389212384934,2022-11-25T20:16:00+00:00,low
0.6478265183928683,2022-11-26T02:29:00+00:00,high
-0.6136908248248699,2022-11-26T08:32:00+00:00,low
0.6852909424610616,2022-11-26T14:42:00+00:00,high
-0.6806184626644239,2022-11-26T21:00:00+00:00,low
0.6162753114315318,2022-11-27T03:15:00+00:00,high
-0.5592750323473724,2022-11-27T09:22:00+00:00,low
0.5991061571928221,2022-11-27T15:32:00+00:00,high
-0.6021734598432961,2022-11-27T21:49:00+00:00,low
0.56667470062053,2022-11-28T04:07:00+00:00,high
-0.4874157690268265,2022-11-28T10:20:00+00:00,low
0.4955798801589405,2022-11-28T16:28:00+00:00,high
-0.5114321174602199,2022-11-28T22:45:00+00:00,low
0.5121895510797495,2022-11-29T05:07:00+00:00,high
-0.41933579838760743,2022-11-29T11:30:00+00:00,low
0.39652964840832355,2022-11-29T17:35:00+00:00,high
-0.429303072706168,2022-11-29T23:53:00+00:00,low
0.5501833589716238,2022-11-10T02:01:00+00:00,high
-0.5275116207649041,2022-11-10T07:59:00+00:00,low
0.6025546538353307,2022-11-10T14:07:00+00:00,high
-0.5831405206883286,2022-11-10T20:21:00+00:00,low
0.4974319432467157,2022-11-11T02:31:00+00:00,high
-0.4611825547724249,2022-11-11T08:28:00+00:00,low
0.5193411801779453,2022-11-11T14:36:00+00:00,high
-0.5161899891208175,2022-11-11T20:49:00+00:00,low
0.43655728213266337,2022-11-12T03:03:00+00:00,high
-0.3858812293567669,2022-11-12T08:58:00+00:00,low
0.429648841336047,2022-11-12T15:07:00+00:00,high
-0.4426949165093004,2022-11-12T21:19:00+00:00,low
0.37070770612310283,2022-11-13T03:39:00+00:00,high
-0.30466876206594934,2022-11-13T09:34:00+00:00,low
0.33647765599105367,2022-11-13T15:42:00+00:00,high
-0.3632781239525247,2022-11-13T21:54:00+00:00,low
0.30432928300693585,2022-11-14T04:22:00+00:00,high
-0.22296031287172338,2022-11-14T10:21:00+00:00,low
0.24383460521668457,2022-11-14T16:27:00+00:00,high
-0.2820815228572037,2022-11-14T22:42:00+00:00,low
0.24804041255313897,2022-11-15T05:22:00+00:00,high
-0.15701932325643522,2022-11-15T11:35:00+00:00,low
0.16471886994450743,2022-11-15T17:35:00+00:00,high
-0.21574100521942993,2022-11-15T23:58:00+00:00,low
0.22677735795174425,2022-11-16T06:47:00+00:00,high
-0.15041919989687794,2022-11-16T13:27:00+00:00,low
0.1369351245922574,2022-11-16T19:20:00+00:00,high
-0.2020260928116252,2022-11-17T01:40:00+00:00,low
0.26631517614922334,2022-11-17T08:17:00+00:00,high
-0.2207343707117183,2022-11-17T14:57:00+00:00,low
0.18590907435686635,2022-11-17T20:55:00+00:00,high
-0.24768422751482955,2022-11-18T02:59:00+00:00,low
0.34859293204477715,2022-11-18T09:22:00+00:00,high
-0.3235956097640046,2022-11-18T15:54:00+00:00,low
0.2721764736636633,2022-11-18T21:55:00+00:00,high
-0.3203160388448314,2022-11-19T03:54:00+00:00,low
0.44495820111864537,2022-11-19T10:09:00+00:00,high
-0.43271850179446564,2022-11-19T16:36:00+00:00,low
0.3653805399141255,2022-11-19T22:40:00+00:00,high
0.41276012666251694,2022-10-31T05:13:00+00:00,high
-0.35608065088543434,2022-10-31T11:29:00+00:00,low
0.36623459964878835,2022-10-31T17:44:00+00:00,high
-0.3684271432400093,2022-11-01T00:12:00+00:00,low
0.36567838074297365,2022-11-01T06:38:00+00:00,high
-0.3170176664104619,2022-11-01T13:13:00+00:00,low
0.3072588240870775,2022-11-01T19:22:00+00:00,high
-0.3462336247734141,2022-11-02T01:52:00+00:00,low
0.3989671949425355,2022-11-02T08:14:00+00:00,high
-0.3780865519598133,2022-11-02T14:53:00+00:00,low
0.34433888087218095,2022-11-02T20:58:00+00:00,high
-0.40091807236272775,2022-11-03T03:16:00+00:00,low
0.49675689058455924,2022-11-03T09:32:00+00:00,high
-0.48848841632584794,2022-11-03T16:04:00+00:00,low
0.43150631993435823,2022-11-03T22:09:00+00:00,high
-0.4836493821935368,2022-11-04T04:18:00+00:00,low
0.6055039227090201,2022-11-04T10:30:00+00:00,high
-0.5943972105063164,2022-11-04T16:57:00+00:00,low
0.5174809129142081,2022-11-04T23:02:00+00:00,high
-0.5582361709392156,2022-11-05T05:07:00+00:00,low
0.6919699932931378,2022-11-05T11:17:00+00:00,high
-0.6711438799616294,2022-11-05T17:42:00+00:00,low
0.5796757282669763,2022-11-05T23:45:00+00:00,high
-0.6078432525069654,2022-11-06T05:48:00+00:00,low
0.7419737750126215,2022-11-06T11:57:00+00:00,high
-0.7106102144189584,2022-11-06T18:20:00+00:00,low
0.6112114415175036,2022-11-07T00:23:00+00:00,high
-0.6268071467386817,2022-11-07T06:25:00+00:00,low
0.7524296323016328,2022-11-07T12:33:00+00:00,high
-0.7140748409150276,2022-11-07T18:54:00+00:00,low
0.613161510329322,2022-11-08T00:58:00+00:00,high
-0.6162148267734483,2022-11-08T06:59:00+00:00,low
0.727270473499573,2022-11-08T13:06:00+00:00,high
-0.6882835379012431,2022-11-08T19:25:00+00:00,low
0.5906708721993942,2022-11-09T01:30:00+00:00,high
-0.5810250925905314,2022-11-09T07:30:00+00:00,low
0.6743574727627715,2022-11-09T13:37:00+00:00,high
-0.6420522089040163,2022-11-09T19:54:00+00:00,low
-0.3689637478186574,2022-10-21T04:51:00+00:00,low
0.45739018044074803,2022-10-21T11:03:00+00:00,high
-0.4443414854391678,2022-10-21T17:21:00+00:00,low
0.42002835117247034,2022-10-21T23:22:00+00:00,high
-0.46154242770176307,2022-10-22T05:24:00+00:00,low
0.566270883177396,2022-10-22T11:33:00+00:00,high
-0.5536622700191087,2022-10-22T17:50:00+00:00,low
0.513801143781347,2022-10-22T23:53:00+00:00,high
-0.5430906565717029,2022-10-23T05:53:00+00:00,low
0.660974546362913,2022-10-23T12:02:00+00:00,high
-0.6465943812319875,2022-10-23T18:19:00+00:00,low
0.5894473789379641,2022-10-24T00:23:00+00:00,high
-0.6097511624615088,2022-10-24T06:23:00+00:00,low
0.7359711040833765,2022-10-24T12:32:00+00:00,high
-0.7170754963969737,2022-10-24T18:49:00+00:00,low
0.6430451475242176,2022-10-25T00:54:00+00:00,high
-0.6572063242556078,2022-10-25T06:53:00+00:00,low
0.7847927127865308,2022-10-25T13:03:00+00:00,high
-0.7590736264681004,2022-10-25T19:19:00+00:00,low
0.6709675846919437,2022-10-26T01:26:00+00:00,high
-0.6801248317842218,2022-10-26T07:25:00+00:00,low
0.800539288931053,2022-10-26T13:35:00+00:00,high
-0.7672016847196095,2022-10-26T19:52:00+00:00,low
0.6700200777142425,2022-10-27T02:00:00+00:00,high
-0.6728402877669961,2022-10-27T07:59:00+00:00,low
0.7774550772354256,2022-10-27T14:11:00+00:00,high
-0.7379813864237988,2022-10-27T20:28:00+00:00,low
0.638485960557002,2022-10-28T02:37:00+00:00,high
-0.6312376270284292,2022-10-28T08:37:00+00:00,low
0.7132116426607987,2022-10-28T14:51:00+00:00,high
-0.6716226819627833,2022-10-28T21:07:00+00:00,low
0.5779965062078459,2022-10-29T03:19:00+00:00,high
-0.5556314077859709,2022-10-29T09:21:00+00:00,low
0.611570789656434,2022-10-29T15:36:00+00:00,high
-0.5742923299933002,2022-10-29T21:53:00+00:00,low
0.49638024324431534,2022-10-30T04:09:00+00:00,high
-0.4550427727540493,2022-10-30T10:15:00+00:00,low
0.4859142186499264,2022-10-30T16:31:00+00:00,high
-0.4618728028955747,2022-10-30T22:52:00+00:00,low
0.6695324959657016,2022-10-11T01:53:00+00:00,high
-0.6787623877633955,2022-10-11T07:54:00+00:00,low
0.768895008791885,2022-10-11T14:04:00+00:00,high
-0.6936364863673145,2022-10-11T20:20:00+00:00,low
0.6073560613463987,2022-10-12T02:23:00+00:00,high
-0.609566993306603,2022-10-12T08:22:00+00:00,low
0.682787765531766,2022-10-12T14:33:00+00:00,high
-0.6122805134533971,2022-10-12T20:47:00+00:00,low
0.5265471843421811,2022-10-13T02:52:00+00:00,high
-0.5218262724898165,2022-10-13T08:48:00+00:00,low
0.5769529054088963,2022-10-13T15:01:00+00:00,high
-0.5197066838911286,2022-10-13T21:13:00+00:00,low
0.4347948755355201,2022-10-14T03:21:00+00:00,high
-0.42211283344326195,2022-10-14T09:15:00+00:00,low
0.4607636691436757,2022-10-14T15:29:00+00:00,high
-0.42169459112957863,2022-10-14T21:39:00+00:00,low
0.33761144627552025,2022-10-15T03:52:00+00:00,high
-0.31459493547589995,2022-10-15T09:43:00+00:00,low
0.3406163848903323,2022-10-15T15:59:00+00:00,high
-0.3205252837946033,2022-10-15T22:10:00+00:00,low
0.23970094093325187,2022-10-16T04:31:00+00:00,high
-0.20267271582502291,2022-10-16T10:20:00+00:00,low
0.2211944100000433,2022-10-16T16:38:00+00:00,high
-0.21916455515406233,2022-10-16T22:56:00+00:00,low
0.1523222653421121,2022-10-17T05:36:00+00:00,high
-0.09786904490296429,2022-10-17T11:33:00+00:00,low
0.11585848710058547,2022-10-17T17:55:00+00:00,high
-0.14246616255119318,2022-10-18T00:47:00+00:00,low
0.12983504770926751,2022-10-18T07:55:00+00:00,high
-0.09332732827594456,2022-10-18T14:48:00+00:00,low
0.1052159425754459,2022-10-18T20:39:00+00:00,high
-0.1779784469789304,2022-10-19T03:11:00+00:00,low
0.22076538589652836,2022-10-19T09:42:00+00:00,high
-0.2020754904844285,2022-10-19T16:09:00+00:00,low
0.20082820404816462,2022-10-19T22:04:00+00:00,high
-0.27050119992211075,2022-10-20T04:12:00+00:00,low
0.3396184930762485,2022-10-20T10:29:00+00:00,high
-0.32474759317935337,2022-10-20T16:49:00+00:00,low
0.3130641563219097,2022-10-20T22:48:00+00:00,high
0.46237205796225106,2022-10-01T04:18:00+00:00,high
-0.4636140261096802,2022-10-01T10:18:00+00:00,low
0.5115894791390205,2022-10-01T16:39:00+00:00,high
-0.4435261260477019,2022-10-01T23:01:00+00:00,low
0.3555550019760437,2022-10-02T05:17:00+00:00,high
-0.3424078329239775,2022-10-02T11:23:00+00:00,low
0.3794846490313863,2022-10-02T17:49:00+00:00,high
-0.33877979878497544,2022-10-03T00:24:00+00:00,low
0.28200649735319305,2022-10-03T06:47:00+00:00,high
-0.26718116497246397,2022-10-03T13:13:00+00:00,low
0.30447965021447077,2022-10-03T19:33:00+00:00,high
-0.32080856557842924,2022-10-04T02:18:00+00:00,low
0.3159607810265094,2022-10-04T08:40:00+00:00,high
-0.3254672979740039,2022-10-04T15:12:00+00:00,low
0.3517815319019019,2022-10-04T21:21:00+00:00,high
-0.4056154093258112,2022-10-05T03:48:00+00:00,low
0.4461739436562352,2022-10-05T10:03:00+00:00,high
-0.4625714447127698,2022-10-05T16:28:00+00:00,low
0.4654362041339576,2022-10-05T22:34:00+00:00,high
-0.5217312618579397,2022-10-06T04:49:00+00:00,low
0.5946709689444067,2022-10-06T11:00:00+00:00,high
-0.6008611433330129,2022-10-06T17:21:00+00:00,low
0.577631796813899,2022-10-06T23:26:00+00:00,high
-0.6251828972192739,2022-10-07T05:36:00+00:00,low
0.7200235882642484,2022-10-07T11:45:00+00:00,high
-0.7072620411386844,2022-10-07T18:05:00+00:00,low
0.6601176174980596,2022-10-08T00:08:00+00:00,high
-0.6967465581395894,2022-10-08T06:16:00+00:00,low
0.8035711371830404,2022-10-08T12:24:00+00:00,high
-0.7685668597609936,2022-10-08T18:44:00+00:00,low
0.7025745699274688,2022-10-09T00:46:00+00:00,high
-0.7287986140627697,2022-10-09T06:51:00+00:00,low
0.8379870812209589,2022-10-09T13:00:00+00:00,high
-0.7824509140978119,2022-10-09T19:19:00+00:00,low
0.7040428453837987,2022-10-10T01:21:00+00:00,high
-0.7211379193083859,2022-10-10T07:24:00+00:00,low
0.8241186938947915,2022-10-10T13:33:00+00:00,high
-0.7541573673548132,2022-10-10T19:50:00+00:00,low
-0.3037245529563813,2022-09-21T05:02:00+00:00,low
0.32588309106748964,2022-09-21T11:17:00+00:00,high
-0.3092720191923962,2022-09-21T17:28:00+00:00,low
0.3367143206632007,2022-09-21T23:25:00+00:00,high
-0.4073965269904889,2022-09-22T05:35:00+00:00,low
0.44727292466697427,2022-09-22T11:46:00+00:00,high
-0.4247987094930569,2022-09-22T17:57:00+00:00,low
0.4428388904646939,2022-09-22T23:56:00+00:00,high
-0.5014041718903952,2022-09-23T06:03:00+00:00,low
0.5577328341539671,2022-09-23T12:13:00+00:00,high
-0.5300033809861009,2022-09-23T18:24:00+00:00,low
0.5352717371835101,2022-09-24T00:25:00+00:00,high
-0.5809381535329965,2022-09-24T06:30:00+00:00,low
0.6527476106463298,2022-09-24T12:39:00+00:00,high
-0.6195795141493834,2022-09-24T18:51:00+00:00,low
0.6082121496125278,2022-09-25T00:53:00+00:00,high
-0.6426619539744697,2022-09-25T06:56:00+00:00,low
0.7281100581273622,2022-09-25T13:05:00+00:00,high
-0.688263672114666,2022-09-25T19:18:00+00:00,low
0.6573085695102462,2022-09-26T01:21:00+00:00,high
-0.6837866073193908,2022-09-26T07:23:00+00:00,low
0.7791295475687507,2022-09-26T13:33:00+00:00,high
-0.7307813815119508,2022-09-26T19:46:00+00:00,low
0.6791419517070633,2022-09-27T01:50:00+00:00,high
-0.7011221155493814,2022-09-27T07:51:00+00:00,low
0.8002826591564403,2022-09-27T14:02:00+00:00,high
-0.7420345605475795,2022-09-27T20:16:00+00:00,low
0.6709311665939539,2022-09-28T02:21:00+00:00,high
-0.6906380831796091,2022-09-28T08:21:00+00:00,low
0.7858230294014094,2022-09-28T14:34:00+00:00,high
-0.7178394621404045,2022-09-28T20:48:00+00:00,low
0.6308936069173381,2022-09-29T02:55:00+00:00,high
-0.6481453239288217,2022-09-29T08:54:00+00:00,low
0.7315188381724457,2022-09-29T15:09:00+00:00,high
-0.6564289255280978,2022-09-29T21:25:00+00:00,low
0.5595561253854177,2022-09-30T03:33:00+00:00,high
-0.5713545454245663,2022-09-30T09:32:00+00:00,low
0.6373627826136128,2022-09-30T15:50:00+00:00,high
-0.5608687562563743,2022-09-30T22:07:00+00:00,low
0.7495301913923393,2022-09-11T01:43:00+00:00,high
-0.7810546987851998,2022-09-11T07:50:00+00:00,low
0.8623945628777198,2022-09-11T14:00:00+00:00,high
-0.7751427939441778,2022-09-11T20:16:00+00:00,low
0.7146012619228745,2022-09-12T02:17:00+00:00,high
-0.7413627019027895,2022-09-12T08:22:00+00:00,low
0.8210253778560533,2022-09-12T14:33:00+00:00,high
-0.7158879284211251,2022-09-12T20:49:00+00:00,low
0.64399695854832,2022-09-13T02:50:00+00:00,high
-0.6680195647999598,2022-09-13T08:52:00+00:00,low
0.7388903003650711,2022-09-13T15:05:00+00:00,high
-0.626441536544587,2022-09-13T21:19:00+00:00,low
0.5479439983338495,2022-09-14T03:21:00+00:00,high
-0.5704222259919325,2022-09-14T09:19:00+00:00,low
0.6277581184324493,2022-09-14T15:35:00+00:00,high
-0.5194372840337761,2022-09-14T21:48:00+00:00,low
0.4370430721809579,2022-09-15T03:51:00+00:00,high
-0.4577602387054149,2022-09-15T09:46:00+00:00,low
0.4999653399344456,2022-09-15T16:05:00+00:00,high
-0.40559257731423953,2022-09-15T22:17:00+00:00,low
0.320278703093152,2022-09-16T04:22:00+00:00,high
-0.3370906746520112,2022-09-16T10:13:00+00:00,low
0.36615073196682796,2022-09-16T16:36:00+00:00,high
-0.2921196084874734,2022-09-16T22:50:00+00:00,low
0.20475612718454683,2022-09-17T05:00:00+00:00,high
-0.21304243624889532,2022-09-17T10:44:00+00:00,low
0.23492290877461963,2022-09-17T17:15:00+00:00,high
-0.18551403877050293,2022-09-17T23:40:00+00:00,low
0.10212501838469823,2022-09-18T06:05:00+00:00,high
-0.09296179379523747,2022-09-18T11:46:00+00:00,low
0.12309022393768441,2022-09-18T18:38:00+00:00,high
-0.12582153522046907,2022-09-19T02:10:00+00:00,low
0.08674150899252582,2022-09-19T09:06:00+00:00,high
-0.0784803693968009,2022-09-19T15:37:00+00:00,low
0.12497900297519667,2022-09-19T21:32:00+00:00,high
-0.19870192188946786,2022-09-20T04:15:00+00:00,low
0.19956592353751318,2022-09-20T10:39:00+00:00,high
-0.18930866369209945,2022-09-20T16:52:00+00:00,low
0.22499570786860604,2022-09-20T22:45:00+00:00,high
0.5218488441824608,2022-09-01T03:56:00+00:00,high
-0.5587131271173595,2022-09-01T09:55:00+00:00,low
0.631204921459903,2022-09-01T16:15:00+00:00,high
-0.5261366388171324,2022-09-01T22:33:00+00:00,low
0.4290516409326767,2022-09-02T04:39:00+00:00,high
-0.46358064561656764,2022-09-02T10:37:00+00:00,low
0.5295993926255546,2022-09-02T17:02:00+00:00,high
-0.42930509182498416,2022-09-02T23:26:00+00:00,low
0.32466796332852554,2022-09-03T05:35:00+00:00,high
-0.3517201882651883,2022-09-03T11:35:00+00:00,low
0.41632691649013437,2022-09-03T18:06:00+00:00,high
-0.3409782371583005,2022-09-04T00:45:00+00:00,low
0.24452797025090792,2022-09-04T07:00:00+00:00,high
-0.26383000022975467,2022-09-04T13:11:00+00:00,low
0.34131761659845306,2022-09-04T19:42:00+00:00,high
-0.32675261217675416,2022-09-05T02:35:00+00:00,low
0.2617914776823262,2022-09-05T08:53:00+00:00,high
-0.2881590354774114,2022-09-05T15:13:00+00:00,low
0.37167761190823495,2022-09-05T21:29:00+00:00,high
-0.41221739889571113,2022-09-06T04:07:00+00:00,low
0.38593987812848946,2022-09-06T10:22:00+00:00,high
-0.41268331651331464,2022-09-06T16:38:00+00:00,low
0.4785096685769752,2022-09-06T22:46:00+00:00,high
-0.5350606981468066,2022-09-07T05:09:00+00:00,low
0.5426303173656586,2022-09-07T11:21:00+00:00,high
-0.557198567434318,2022-09-07T17:36:00+00:00,low
0.5954778465591777,2022-09-07T23:41:00+00:00,high
-0.6499799498945394,2022-09-08T05:57:00+00:00,low
0.6863897125738615,2022-09-08T12:07:00+00:00,high
-0.6799222961841028,2022-09-08T18:23:00+00:00,low
0.6883241654974954,2022-09-09T00:26:00+00:00,high
-0.7351572162725932,2022-09-09T06:39:00+00:00,low
0.7944308577859217,2022-09-09T12:48:00+00:00,high
-0.7611169925416861,2022-09-09T19:04:00+00:00,low
0.741453220535071,2022-09-10T01:06:00+00:00,high
-0.7799170227033221,2022-09-10T07:16:00+00:00,low
0.8544991316703895,2022-09-10T13:25:00+00:00,high
-0.7926631834436466,2022-09-10T19:42:00+00:00,low
-0.2485264389589431,2022-08-22T04:42:00+00:00,low
0.19844247135297996,2022-08-22T11:01:00+00:00,high
-0.1916640595319085,2022-08-22T17:05:00+00:00,low
0.26626851918678335,2022-08-22T23:01:00+00:00,high
-0.34036663518138277,2022-08-23T05:29:00+00:00,low
0.31083979126986144,2022-08-23T11:43:00+00:00,high
-0.2906764962872037,2022-08-23T17:49:00+00:00,low
0.3550196949190301,2022-08-23T23:44:00+00:00,high
-0.4324295237990249,2022-08-24T06:03:00+00:00,low
0.42083521226805287,2022-08-24T12:15:00+00:00,high
-0.3884016522656354,2022-08-24T18:22:00+00:00,low
0.4431496041902754,2022-08-25T00:19:00+00:00,high
-0.5163633910872717,2022-08-25T06:32:00+00:00,low
0.5215493732579183,2022-08-25T12:43:00+00:00,high
-0.4781895088465637,2022-08-25T18:51:00+00:00,low
0.5217894740859708,2022-08-26T00:49:00+00:00,high
-0.5866132161700448,2022-08-26T06:59:00+00:00,low
0.6081721318326847,2022-08-26T13:10:00+00:00,high
-0.5551728470251875,2022-08-26T19:19:00+00:00,low
0.5842821514192681,2022-08-27T01:18:00+00:00,high
-0.6391105672046719,2022-08-27T07:26:00+00:00,low
0.6768834621683335,2022-08-27T13:37:00+00:00,high
-0.61487143622449,2022-08-27T19:46:00+00:00,low
0.6254853655794388,2022-08-28T01:47:00+00:00,high
-0.6711899547623436,2022-08-28T07:52:00+00:00,low
0.724359080638612,2022-08-28T14:04:00+00:00,high
-0.6530747729991068,2022-08-28T20:15:00+00:00,low
0.6416935286436868,2022-08-29T02:16:00+00:00,high
-0.6810696902405634,2022-08-29T08:20:00+00:00,low
0.7471385994020727,2022-08-29T14:33:00+00:00,high
-0.6658414827130401,2022-08-29T20:44:00+00:00,low
0.6304215655984807,2022-08-30T02:47:00+00:00,high
-0.6670073365700869,2022-08-30T08:49:00+00:00,low
0.7413210756987801,2022-08-30T15:03:00+00:00,high
-0.6497306364416409,2022-08-30T21:16:00+00:00,low
0.5903342422905377,2022-08-31T03:19:00+00:00,high
-0.6268450536111514,2022-08-31T09:20:00+00:00,low
0.7031996424011504,2022-08-31T15:37:00+00:00,high
-0.6026958397967817,2022-08-31T21:52:00+00:00,low
0.7377638580744185,2022-08-12T01:20:00+00:00,high
-0.7832864193013279,2022-08-12T07:34:00+00:00,low
0.8088974884468387,2022-08-12T13:45:00+00:00,high
-0.7481308192191118,2022-08-12T19:59:00+00:00,low
0.7469292558987949,2022-08-13T02:01:00+00:00,high
-0.7884839695638693,2022-08-13T08:12:00+00:00,low
0.8339626626544066,2022-08-13T14:23:00+00:00,high
-0.7431423369091554,2022-08-13T20:39:00+00:00,low
0.7137883358276138,2022-08-14T02:39:00+00:00,high
-0.7531773248089736,2022-08-14T08:48:00+00:00,low
0.8114350374248724,2022-08-14T15:01:00+00:00,high
-0.6947856643746282,2022-08-14T21:17:00+00:00,low
0.642845364343169,2022-08-15T03:17:00+00:00,high
-0.6822997988398316,2022-08-15T09:22:00+00:00,low
0.745806662477597,2022-08-15T15:37:00+00:00,high
-0.611664755274543,2022-08-15T21:54:00+00:00,low
0.5430451976411901,2022-08-16T03:53:00+00:00,high
-0.5842171065497117,2022-08-16T09:55:00+00:00,low
