,height,time,type,date,datetime,moonphase
735,-0.2636025827529515,12:43:00,low,2021-11-25,2021-11-25,0.7
736,-0.3209147921007539,01:05:00,low,2021-11-25,2021-11-25,0.7
737,-0.226782784650986,14:00:00,low,2021-11-26,2021-11-26,0.74
738,-0.2720052867032252,02:20:00,low,2021-11-27,2021-11-27,0.75
739,-0.2455769283080822,15:32:00,low,2021-11-27,2021-11-27,0.75
740,-0.272711528340225,03:45:00,low,2021-11-28,2021-11-28,0.8
741,-0.3235951347725337,16:50:00,low,2021-11-28,2021-11-28,0.8
742,-0.3240237521356469,04:57:00,low,2021-11-29,2021-11-29,0.84
743,-0.4319350214226128,17:49:00,low,2021-11-29,2021-11-29,0.84
744,-0.4039511607627635,05:55:00,low,2021-11-30,2021-11-30,0.87
745,-0.5461398088015209,18:38:00,low,2021-11-30,2021-11-30,0.87
746,-0.4926722541257429,06:44:00,low,2021-12-01,2021-12-01,0.9
747,-0.6499654417152434,19:22:00,low,2021-12-01,2021-12-01,0.9
748,-0.5752310941364176,07:29:00,low,2021-12-02,2021-12-02,0.94
749,-0.7312607785685986,20:04:00,low,2021-12-02,2021-12-02,0.94
750,-0.6394021863025788,08:13:00,low,2021-12-03,2021-12-03,0.97
751,-0.7809610610753329,20:46:00,low,2021-12-03,2021-12-03,0.97
752,-0.6755835416914812,08:57:00,low,2021-12-04,2021-12-04,0.0
753,-0.7936141706682496,21:28:00,low,2021-12-04,2021-12-04,0.0
754,-0.6778514781193153,09:42:00,low,2021-12-05,2021-12-05,0.04
755,-0.7681175893836876,22:10:00,low,2021-12-05,2021-12-05,0.04
756,-0.6451507642473769,10:28:00,low,2021-12-06,2021-12-06,0.07
757,-0.7080792346536671,22:54:00,low,2021-12-06,2021-12-06,0.07
758,-0.5821010497374315,11:17:00,low,2021-12-07,2021-12-07,0.1
759,-0.6216393713408073,23:41:00,low,2021-12-07,2021-12-07,0.1
760,-0.4993532939265107,12:11:00,low,2021-12-08,2021-12-08,0.14
761,-0.520932381806608,00:31:00,low,2021-12-08,2021-12-08,0.14
762,-0.413767495911464,13:13:00,low,2021-12-09,2021-12-09,0.17
763,-0.4216385224320429,01:29:00,low,2021-12-09,2021-12-09,0.17
764,-0.347924399294773,14:26:00,low,2021-12-10,2021-12-10,0.2
765,-0.342511388152903,02:37:00,low,2021-12-11,2021-12-11,0.25
766,-0.3232125975570318,15:47:00,low,2021-12-11,2021-12-11,0.25
767,-0.3005872580090779,03:53:00,low,2021-12-12,2021-12-12,0.27
768,-0.3414839636236587,17:03:00,low,2021-12-12,2021-12-12,0.27
769,-0.2979558513155942,05:04:00,low,2021-12-13,2021-12-13,0.31
770,-0.3834213617595532,18:03:00,low,2021-12-13,2021-12-13,0.31
771,-0.3201869263399787,06:03:00,low,2021-12-14,2021-12-14,0.34
772,-0.4308526298445325,18:51:00,low,2021-12-14,2021-12-14,0.34
773,-0.3520113820570197,06:51:00,low,2021-12-15,2021-12-15,0.37
774,-0.4755599770621442,19:30:00,low,2021-12-15,2021-12-15,0.37
775,-0.3845971294176254,07:31:00,low,2021-12-16,2021-12-16,0.41
776,-0.5150871393301405,20:04:00,low,2021-12-16,2021-12-16,0.41
777,-0.4136223422355035,08:08:00,low,2021-12-17,2021-12-17,0.44
778,-0.5480712780872765,20:36:00,low,2021-12-17,2021-12-17,0.44
779,-0.4365075016429382,08:42:00,low,2021-12-18,2021-12-18,0.47
780,-0.5721668182880478,21:06:00,low,2021-12-18,2021-12-18,0.47
781,-0.4511663283745501,09:15:00,low,2021-12-19,2021-12-19,0.5
782,-0.584209029956091,21:37:00,low,2021-12-19,2021-12-19,0.5
783,-0.4559712587112207,09:49:00,low,2021-12-20,2021-12-20,0.54
784,-0.5814584002795185,22:08:00,low,2021-12-20,2021-12-20,0.54
785,-0.4501502867822057,10:25:00,low,2021-12-21,2021-12-21,0.58
786,-0.562758817146934,22:42:00,low,2021-12-21,2021-12-21,0.58
787,-0.4341009179274317,11:02:00,low,2021-12-22,2021-12-22,0.61
788,-0.5290245459958923,23:18:00,low,2021-12-22,2021-12-22,0.61
789,-0.40962348570657,11:44:00,low,2021-12-23,2021-12-23,0.64
790,-0.4831757029843931,23:57:00,low,2021-12-23,2021-12-23,0.64
791,-0.3805242111578135,12:31:00,low,2021-12-24,2021-12-24,0.68
792,-0.4301802332141761,00:42:00,low,2021-12-24,2021-12-24,0.68
793,-0.3541504005389514,13:27:00,low,2021-12-25,2021-12-25,0.71
794,-0.3781127342161831,01:35:00,low,2021-12-25,2021-12-25,0.71
795,-0.3432744163713899,14:34:00,low,2021-12-26,2021-12-26,0.75
796,-0.3402952243249584,02:40:00,low,2021-12-27,2021-12-27,0.75
797,-0.3633075426777121,15:48:00,low,2021-12-27,2021-12-27,0.75
798,-0.3338262366364206,03:54:00,low,2021-12-28,2021-12-28,0.82
799,-0.4197744465510573,17:00:00,low,2021-12-28,2021-12-28,0.82
800,-0.3672687486916725,05:07:00,low,2021-12-29,2021-12-29,0.85
801,-0.5015825724938408,18:04:00,low,2021-12-29,2021-12-29,0.85
802,-0.4317381359208987,06:13:00,low,2021-12-30,2021-12-30,0.88
803,-0.5907741466750898,19:00:00,low,2021-12-30,2021-12-30,0.88
804,-0.5093727923671723,07:11:00,low,2021-12-31,2021-12-31,0.92
805,-0.6711722759736325,19:51:00,low,2021-12-31,2021-12-31,0.92
806,-0.5826134854880463,08:04:00,low,2022-01-01,2022-01-01,0.95
807,-0.7304760187884111,20:37:00,low,2022-01-01,2022-01-01,0.95
808,-0.6373536855697479,08:54:00,low,2022-01-02,2022-01-02,0.0
809,-0.7604932504905683,21:22:00,low,2022-01-02,2022-01-02,0.0
810,-0.6639198039650047,09:41:00,low,2022-01-03,2022-01-03,0.02
811,-0.7573046918421004,22:05:00,low,2022-01-03,2022-01-03,0.02
812,-0.6576882607548282,10:28:00,low,2022-01-04,2022-01-04,0.05
813,-0.7212905647860907,22:47:00,low,2022-01-04,2022-01-04,0.05
814,-0.6193471418011945,11:14:00,low,2022-01-05,2022-01-05,0.09
815,-0.6567648728133354,23:29:00,low,2022-01-05,2022-01-05,0.09
816,-0.5545911136057832,12:01:00,low,2022-01-06,2022-01-06,0.12
817,-0.5711480053151471,00:11:00,low,2022-01-06,2022-01-06,0.12
818,-0.4732721562912907,12:49:00,low,2022-01-07,2022-01-07,0.15
819,-0.4738468509887347,00:54:00,low,2022-01-07,2022-01-07,0.15
820,-0.3883633094843002,13:42:00,low,2022-01-08,2022-01-08,0.19
821,-0.3753251351577173,01:41:00,low,2022-01-08,2022-01-08,0.19
822,-0.3153729393372066,14:42:00,low,2022-01-09,2022-01-09,0.25
823,-0.2873458429405439,02:36:00,low,2022-01-10,2022-01-10,0.25
824,-0.2718307901100656,15:53:00,low,2022-01-10,2022-01-10,0.25
825,-0.2252346216865178,03:46:00,low,2022-01-11,2022-01-11,0.28
826,-0.2708031079194109,17:10:00,low,2022-01-11,2022-01-11,0.28
827,-0.2055893098406712,05:06:00,low,2022-01-12,2022-01-12,0.32
828,-0.30721761719529,18:16:00,low,2022-01-12,2022-01-12,0.32
829,-0.2283093142901336,06:17:00,low,2022-01-13,2022-01-13,0.35
830,-0.3638851716421217,19:07:00,low,2022-01-13,2022-01-13,0.35
831,-0.275984218531199,07:12:00,low,2022-01-14,2022-01-14,0.38
832,-0.427495650696404,19:47:00,low,2022-01-14,2022-01-14,0.38
833,-0.3333256384233936,07:56:00,low,2022-01-15,2022-01-15,0.42
834,-0.4898065261032263,20:23:00,low,2022-01-15,2022-01-15,0.42
835,-0.3913081493225361,08:35:00,low,2022-01-16,2022-01-16,0.45
836,-0.5446571927930625,20:55:00,low,2022-01-16,2022-01-16,0.45
837,-0.4442615687626702,09:10:00,low,2022-01-17,2022-01-17,0.48
838,-0.5870963406998488,21:26:00,low,2022-01-17,2022-01-17,0.48
839,-0.4881076049769561,09:43:00,low,2022-01-18,2022-01-18,0.5
840,-0.6136575520620738,21:57:00,low,2022-01-18,2022-01-18,0.5
841,-0.5197072192475992,10:17:00,low,2022-01-19,2022-01-19,0.55
842,-0.622514228040836,22:29:00,low,2022-01-19,2022-01-19,0.55
843,-0.5365372355398234,10:51:00,low,2022-01-20,2022-01-20,0.59
844,-0.6130997467447359,23:01:00,low,2022-01-20,2022-01-20,0.59
845,-0.536552914166229,11:27:00,low,2022-01-21,2022-01-21,0.62
846,-0.5854694489150067,23:35:00,low,2022-01-21,2022-01-21,0.62
847,-0.5185486969863786,12:07:00,low,2022-01-22,2022-01-22,0.66
848,-0.5400804053171081,00:13:00,low,2022-01-22,2022-01-22,0.66
849,-0.4835116044042115,12:51:00,low,2022-01-23,2022-01-23,0.69
850,-0.4788011486181223,00:56:00,low,2022-01-23,2022-01-23,0.69
851,-0.4375471016156809,13:45:00,low,2022-01-24,2022-01-24,0.73
852,-0.4081432915206661,01:50:00,low,2022-01-24,2022-01-24,0.73
853,-0.3967725402172208,14:53:00,low,2022-01-25,2022-01-25,0.75
854,-0.3460860378578956,03:00:00,low,2022-01-26,2022-01-26,0.8
855,-0.3895339221516107,16:15:00,low,2022-01-26,2022-01-26,0.8
856,-0.3270001761514285,04:28:00,low,2022-01-27,2022-01-27,0.83
857,-0.43623469416414,17:38:00,low,2022-01-27,2022-01-27,0.83
858,-0.3737862176028342,05:55:00,low,2022-01-28,2022-01-28,0.87
859,-0.5220914746564994,18:48:00,low,2022-01-28,2022-01-28,0.87
860,-0.4650103243896932,07:06:00,low,2022-01-29,2022-01-29,0.9
861,-0.6168091955023511,19:44:00,low,2022-01-29,2022-01-29,0.9
862,-0.5649609354817068,08:04:00,low,2022-01-30,2022-01-30,0.94
863,-0.6970923821657592,20:33:00,low,2022-01-30,2022-01-30,0.94
864,-0.6474810095386497,08:54:00,low,2022-01-31,2022-01-31,0.97
865,-0.7486783655059559,21:16:00,low,2022-01-31,2022-01-31,0.97
866,-0.6969308385910257,09:39:00,low,2022-02-01,2022-02-01,0.0
867,-0.7644939795574079,21:56:00,low,2022-02-01,2022-02-01,0.0
868,-0.7063259167064957,10:20:00,low,2022-02-02,2022-02-02,0.04
869,-0.7434833468133183,22:33:00,low,2022-02-02,2022-02-02,0.04
870,-0.6760787801103858,11:00:00,low,2022-02-03,2022-02-03,0.07
871,-0.6895149345551458,23:08:00,low,2022-02-03,2022-02-03,0.07
872,-0.6125372218411032,11:37:00,low,2022-02-04,2022-02-04,0.1
873,-0.6098642233078649,23:41:00,low,2022-02-04,2022-02-04,0.1
874,-0.5259182199877801,12:14:00,low,2022-02-05,2022-02-05,0.14
875,-0.5132658869645833,00:13:00,low,2022-02-05,2022-02-05,0.14
876,-0.4278686347271955,12:51:00,low,2022-02-06,2022-02-06,0.17
877,-0.4079499290949041,00:45:00,low,2022-02-06,2022-02-06,0.17
878,-0.3295262911576705,13:31:00,low,2022-02-07,2022-02-07,0.2
879,-0.3005690539790489,01:21:00,low,2022-02-07,2022-02-07,0.2
880,-0.2422128698916752,14:22:00,low,2022-02-08,2022-02-08,0.25
881,-0.1981894044644561,02:10:00,low,2022-02-09,2022-02-09,0.26
882,-0.1867312998284385,15:46:00,low,2022-02-09,2022-02-09,0.26
883,-0.1234408390567361,03:46:00,low,2022-02-10,2022-02-10,0.3
884,-0.2024713521359988,17:37:00,low,2022-02-10,2022-02-10,0.3
885,-0.1361539215276777,05:54:00,low,2022-02-11,2022-02-11,0.33
886,-0.2768674832837608,18:50:00,low,2022-02-11,2022-02-11,0.33
887,-0.2142235380767668,07:06:00,low,2022-02-12,2022-02-12,0.36
888,-0.367942097833638,19:35:00,low,2022-02-12,2022-02-12,0.36
889,-0.3088073425774814,07:51:00,low,2022-02-13,2022-02-13,0.39
890,-0.4580424723846797,20:10:00,low,2022-02-13,2022-02-13,0.39
891,-0.4033567534709562,08:27:00,low,2022-02-14,2022-02-14,0.43
892,-0.5388787816079617,20:41:00,low,2022-02-14,2022-02-14,0.43
893,-0.4904210217217761,08:58:00,low,2022-02-15,2022-02-15,0.46
894,-0.6052613703439452,21:10:00,low,2022-02-15,2022-02-15,0.46
895,-0.5646955076644493,09:28:00,low,2022-02-16,2022-02-16,0.5
896,-0.6538136777037062,21:38:00,low,2022-02-16,2022-02-16,0.5
897,-0.6214256863483473,09:59:00,low,2022-02-17,2022-02-17,0.53
898,-0.6821486039244625,22:07:00,low,2022-02-17,2022-02-17,0.53
899,-0.6558867157185955,10:30:00,low,2022-02-18,2022-02-18,0.56
900,-0.6879492379101662,22:37:00,low,2022-02-18,2022-02-18,0.56
901,-0.6634307128436934,11:02:00,low,2022-02-19,2022-02-19,0.6
902,-0.6684457868948048,23:09:00,low,2022-02-19,2022-02-19,0.6
903,-0.6403060888047447,11:38:00,low,2022-02-20,2022-02-20,0.63
904,-0.6209008138341922,23:43:00,low,2022-02-20,2022-02-20,0.63
905,-0.5854591054193257,12:18:00,low,2022-02-21,2022-02-21,0.67
906,-0.544484159566344,00:23:00,low,2022-02-21,2022-02-21,0.67
907,-0.5036632911336204,13:06:00,low,2022-02-22,2022-02-22,0.7
908,-0.4441519918921531,01:13:00,low,2022-02-22,2022-02-22,0.7
909,-0.4116998925802808,14:09:00,low,2022-02-23,2022-02-23,0.74
910,-0.3399847166992212,02:23:00,low,2022-02-24,2022-02-24,0.75
911,-0.3512931110446438,15:40:00,low,2022-02-24,2022-02-24,0.75
912,-0.2888478921270949,04:09:00,low,2022-02-25,2022-02-25,0.81
913,-0.3778694716991664,17:22:00,low,2022-02-25,2022-02-25,0.81
914,-0.3478248309847538,05:54:00,low,2022-02-26,2022-02-26,0.85
915,-0.4748586672355754,18:40:00,low,2022-02-26,2022-02-26,0.85
916,-0.4696722796290159,07:07:00,low,2022-02-27,2022-02-27,0.88
917,-0.586446596890099,19:37:00,low,2022-02-27,2022-02-27,0.88
918,-0.5934314145893784,08:02:00,low,2022-02-28,2022-02-28,0.92
919,-0.6798287766121377,20:23:00,low,2022-02-28,2022-02-28,0.92
920,-0.688297920723808,08:47:00,low,2022-03-01,2022-03-01,0.95
921,-0.7395120062668886,21:02:00,low,2022-03-01,2022-03-01,0.95
922,-0.7406199517577884,09:27:00,low,2022-03-02,2022-03-02,0.0
923,-0.7597801400797158,21:38:00,low,2022-03-02,2022-03-02,0.0
924,-0.7473613093335694,10:03:00,low,2022-03-03,2022-03-03,0.02
925,-0.7417225763133943,22:10:00,low,2022-03-03,2022-03-03,0.02
926,-0.7131541120339069,10:36:00,low,2022-03-04,2022-03-04,0.05
927,-0.6911468716264506,22:40:00,low,2022-03-04,2022-03-04,0.05
928,-0.6475613658387169,11:06:00,low,2022-03-05,2022-03-05,0.09
929,-0.6162260071854692,23:08:00,low,2022-03-05,2022-03-05,0.09
930,-0.5618836837607436,11:35:00,low,2022-03-06,2022-03-06,0.12
931,-0.5249635803426728,23:33:00,low,2022-03-06,2022-03-06,0.12
932,-0.4659697205462714,12:02:00,low,2022-03-07,2022-03-07,0.15
933,-0.4231766564650322,23:58:00,low,2022-03-07,2022-03-07,0.15
934,-0.3661462279138604,12:31:00,low,2022-03-08,2022-03-08,0.18
935,-0.3139578921682078,00:26:00,low,2022-03-08,2022-03-08,0.18
936,-0.2657828937954507,13:06:00,low,2022-03-09,2022-03-09,0.21
937,-0.1994457679150237,01:01:00,low,2022-03-09,2022-03-09,0.21
938,-0.1721251332649858,14:07:00,low,2022-03-10,2022-03-10,0.25
939,-0.0904469744463619,02:19:00,low,2022-03-11,2022-03-11,0.28
940,-0.141160185380914,16:45:00,low,2022-03-11,2022-03-11,0.28
941,-0.0968115609913919,05:45:00,low,2022-03-12,2022-03-12,0.31
942,-0.2254444730343051,18:28:00,low,2022-03-12,2022-03-12,0.31
943,-0.2077461426253971,06:57:00,low,2022-03-13,2022-03-13,0.34
944,-0.3333874560706737,19:13:00,low,2022-03-13,2022-03-13,0.34
945,-0.3295320182675773,07:36:00,low,2022-03-14,2022-03-14,0.38
946,-0.438739491420836,19:47:00,low,2022-03-14,2022-03-14,0.38
947,-0.4475236166504056,08:07:00,low,2022-03-15,2022-03-15,0.41
948,-0.5337487842010625,20:16:00,low,2022-03-15,2022-03-15,0.41
949,-0.554930040614362,08:36:00,low,2022-03-16,2022-03-16,0.44
950,-0.6139985206796714,20:44:00,low,2022-03-16,2022-03-16,0.44
951,-0.6457448958225724,09:04:00,low,2022-03-17,2022-03-17,0.47
952,-0.6759659848952272,21:12:00,low,2022-03-17,2022-03-17,0.47
953,-0.7136959020308192,09:33:00,low,2022-03-18,2022-03-18,0.5
954,-0.715760176992209,21:40:00,low,2022-03-18,2022-03-18,0.5
955,-0.7522026700634594,10:03:00,low,2022-03-19,2022-03-19,0.54
956,-0.7285322213002118,22:10:00,low,2022-03-19,2022-03-19,0.54
957,-0.7551146250414603,10:36:00,low,2022-03-20,2022-03-20,0.58
958,-0.7089623701148675,22:42:00,low,2022-03-20,2022-03-20,0.58
959,-0.7182364369575942,11:11:00,low,2022-03-21,2022-03-21,0.61
960,-0.6529489033580017,23:18:00,low,2022-03-21,2022-03-21,0.61
961,-0.6414921186973469,11:50:00,low,2022-03-22,2022-03-22,0.65
962,-0.5603583840371086,23:59:00,low,2022-03-22,2022-03-22,0.65
963,-0.5318736519642713,12:38:00,low,2022-03-23,2022-03-23,0.68
964,-0.4394612128838977,00:51:00,low,2022-03-23,2022-03-23,0.68
965,-0.4094651436099573,13:41:00,low,2022-03-24,2022-03-24,0.72
966,-0.318828661463988,02:08:00,low,2022-03-25,2022-03-25,0.75
967,-0.3249091205441872,15:18:00,low,2022-03-25,2022-03-25,0.75
968,-0.2785212585048615,04:10:00,low,2022-03-26,2022-03-26,0.79
969,-0.3493042447744593,17:09:00,low,2022-03-26,2022-03-26,0.79
970,-0.3683756563805409,05:54:00,low,2022-03-27,2022-03-27,0.83
971,-0.4504234032990165,18:26:00,low,2022-03-27,2022-03-27,0.83
972,-0.5040211263613205,07:00:00,low,2022-03-28,2022-03-28,0.86
973,-0.5603554263731224,19:20:00,low,2022-03-28,2022-03-28,0.86
974,-0.6254906804904522,07:49:00,low,2022-03-29,2022-03-29,0.9
975,-0.6475757961934512,20:03:00,low,2022-03-29,2022-03-29,0.9
976,-0.7095639591058857,08:30:00,low,2022-03-30,2022-03-30,0.93
977,-0.6998961898336171,20:40:00,low,2022-03-30,2022-03-30,0.93
978,-0.7492524893608659,09:06:00,low,2022-03-31,2022-03-31,0.97
979,-0.7148551998359954,21:13:00,low,2022-03-31,2022-03-31,0.97
980,-0.7469830958185456,09:38:00,low,2022-04-01,2022-04-01,0.0
981,-0.6959722620316453,21:43:00,low,2022-04-01,2022-04-01,0.0
982,-0.7109196952230351,10:07:00,low,2022-04-02,2022-04-02,0.04
983,-0.6499539501851648,22:09:00,low,2022-04-02,2022-04-02,0.04
984,-0.6513939462927271,10:33:00,low,2022-04-03,2022-04-03,0.07
985,-0.5839417806161218,22:35:00,low,2022-04-03,2022-04-03,0.07
986,-0.5774086871442494,10:58:00,low,2022-04-04,2022-04-04,0.1
987,-0.5032872389507815,22:59:00,low,2022-04-04,2022-04-04,0.1
988,-0.4942411123179843,11:22:00,low,2022-04-05,2022-04-05,0.13
989,-0.4107490562871352,23:24:00,low,2022-04-05,2022-04-05,0.13
990,-0.4032990786450384,11:49:00,low,2022-04-06,2022-04-06,0.17
991,-0.3075446554271333,23:52:00,low,2022-04-06,2022-04-06,0.17
992,-0.3046059753289393,12:22:00,low,2022-04-07,2022-04-07,0.2
993,-0.1961902707907369,00:30:00,low,2022-04-07,2022-04-07,0.2
994,-0.20271194941128,13:14:00,low,2022-04-08,2022-04-08,0.23
995,-0.091417669779492,01:53:00,low,2022-04-08,2022-04-08,0.23
996,-0.1385398154370507,15:31:00,low,2022-04-09,2022-04-09,0.25
997,-0.1074320518980631,05:13:00,low,2022-04-10,2022-04-10,0.29
998,-0.2006004031961144,17:39:00,low,2022-04-10,2022-04-10,0.29
999,-0.2275081334878425,06:24:00,low,2022-04-11,2022-04-11,0.33
1000,-0.3044714246850847,18:32:00,low,2022-04-11,2022-04-11,0.33
1001,-0.3585695381979241,07:03:00,low,2022-04-12,2022-04-12,0.36
1002,-0.4105350882806057,19:09:00,low,2022-04-12,2022-04-12,0.36
1003,-0.4855281480144591,07:35:00,low,2022-04-13,2022-04-13,0.39
1004,-0.5094643643555579,19:41:00,low,2022-04-13,2022-04-13,0.39
1005,-0.6006320590804517,08:05:00,low,2022-04-14,2022-04-14,0.42
1006,-0.5960720174901731,20:11:00,low,2022-04-14,2022-04-14,0.42
1007,-0.6965020737144283,08:35:00,low,2022-04-15,2022-04-15,0.46
1008,-0.6651231907191731,20:41:00,low,2022-04-15,2022-04-15,0.46
1009,-0.7653915550539416,09:06:00,low,2022-04-16,2022-04-16,0.5
1010,-0.7102604333772177,21:12:00,low,2022-04-16,2022-04-16,0.5
1011,-0.7997620925093277,09:38:00,low,2022-04-17,2022-04-17,0.52
1012,-0.724437104595829,21:45:00,low,2022-04-17,2022-04-17,0.52
1013,-0.7936661494382146,10:12:00,low,2022-04-18,2022-04-18,0.56
1014,-0.701563794371318,22:21:00,low,2022-04-18,2022-04-18,0.56
1015,-0.7445920252048676,10:50:00,low,2022-04-19,2022-04-19,0.59
1016,-0.6389543770866726,23:00:00,low,2022-04-19,2022-04-19,0.59
1017,-0.6554475948777947,11:32:00,low,2022-04-20,2022-04-20,0.63
1018,-0.5403365602451505,23:46:00,low,2022-04-20,2022-04-20,0.63
1019,-0.5369081135989763,12:21:00,low,2022-04-21,2022-04-21,0.66
1020,-0.4206575372468035,00:45:00,low,2022-04-21,2022-04-21,0.66
1021,-0.4124579633015939,13:27:00,low,2022-04-22,2022-04-22,0.7
1022,-0.3190270837038141,02:12:00,low,2022-04-23,2022-04-23,0.75
1023,-0.3310064099311258,15:02:00,low,2022-04-23,2022-04-23,0.75
1024,-0.3101694954676996,04:07:00,low,2022-04-24,2022-04-24,0.77
1025,-0.3451824429931476,16:45:00,low,2022-04-24,2022-04-24,0.77
1026,-0.4010564201608542,05:38:00,low,2022-04-25,2022-04-25,0.81
1027,-0.4228753017824365,17:59:00,low,2022-04-25,2022-04-25,0.81
1028,-0.5167225971160654,06:40:00,low,2022-04-26,2022-04-26,0.84
1029,-0.5085518986557772,18:53:00,low,2022-04-26,2022-04-26,0.84
1030,-0.613444344041587,07:27:00,low,2022-04-27,2022-04-27,0.88
1031,-0.5754061623337375,19:36:00,low,2022-04-27,2022-04-27,0.88
1032,-0.6759302851883747,08:06:00,low,2022-04-28,2022-04-28,0.91
1033,-0.6140341166866303,20:12:00,low,2022-04-28,2022-04-28,0.91
1034,-0.7023451756407617,08:40:00,low,2022-04-29,2022-04-29,0.95
1035,-0.623800216158716,20:45:00,low,2022-04-29,2022-04-29,0.95
1036,-0.6979083230397998,09:11:00,low,2022-04-30,2022-04-30,0.0
1037,-0.608554265971424,21:14:00,low,2022-04-30,2022-04-30,0.0
1038,-0.670685673111244,09:38:00,low,2022-05-01,2022-05-01,0.02
1039,-0.573534765789017,21:41:00,low,2022-05-01,2022-05-01,0.02
1040,-0.6279953971742852,10:04:00,low,2022-05-02,2022-05-02,0.05
1041,-0.5230459840725966,22:07:00,low,2022-05-02,2022-05-02,0.05
1042,-0.5739961564420101,10:29:00,low,2022-05-03,2022-05-03,0.08
1043,-0.4594795911525715,22:34:00,low,2022-05-03,2022-05-03,0.08
1044,-0.5094120856523944,10:56:00,low,2022-05-04,2022-05-04,0.12
1045,-0.3840187348766223,23:04:00,low,2022-05-04,2022-05-04,0.12
1046,-0.4334726066812207,11:26:00,low,2022-05-05,2022-05-05,0.15
1047,-0.2986749673788818,23:40:00,low,2022-05-05,2022-05-05,0.15
1048,-0.3471442201762804,12:03:00,low,2022-05-06,2022-05-06,0.18
1049,-0.2099209829619508,00:29:00,low,2022-05-06,2022-05-06,0.18
1050,-0.2579674477311635,12:57:00,low,2022-05-07,2022-05-07,0.21
1051,-0.1407985144254978,01:55:00,low,2022-05-07,2022-05-07,0.21
1052,-0.1941699666035682,14:31:00,low,2022-05-08,2022-05-08,0.25
1053,-0.1555008122063235,04:05:00,low,2022-05-09,2022-05-09,0.25
1054,-0.2077328452266019,16:21:00,low,2022-05-09,2022-05-09,0.25
1055,-0.2523256851727383,05:27:00,low,2022-05-10,2022-05-10,0.31
1056,-0.2798024154238049,17:32:00,low,2022-05-10,2022-05-10,0.31
1057,-0.3730291665441175,06:16:00,low,2022-05-11,2022-05-11,0.34
1058,-0.370653619995521,18:20:00,low,2022-05-11,2022-05-11,0.34
1059,-0.4949187370601802,06:56:00,low,2022-05-12,2022-05-12,0.38
1060,-0.4638327935626927,18:59:00,low,2022-05-12,2022-05-12,0.38
1061,-0.6068450882942561,07:31:00,low,2022-05-13,2022-05-13,0.41
1062,-0.5502182500744601,19:36:00,low,2022-05-13,2022-05-13,0.41
1063,-0.6996706829816866,08:06:00,low,2022-05-14,2022-05-14,0.44
1064,-0.6215601913864144,20:12:00,low,2022-05-14,2022-05-14,0.44
1065,-0.7649028415247036,08:41:00,low,2022-05-15,2022-05-15,0.48
1066,-0.6694116831253792,20:49:00,low,2022-05-15,2022-05-15,0.48
1067,-0.7953950821301645,09:18:00,low,2022-05-16,2022-05-16,0.5
1068,-0.686159395491682,21:28:00,low,2022-05-16,2022-05-16,0.5
1069,-0.7867447826765843,09:56:00,low,2022-05-17,2022-05-17,0.54
1070,-0.6669836367314249,22:09:00,low,2022-05-17,2022-05-17,0.54
1071,-0.7387645305318962,10:37:00,low,2022-05-18,2022-05-18,0.58
1072,-0.6120705636440992,22:54:00,low,2022-05-18,2022-05-18,0.58
1073,-0.6567016792009983,11:23:00,low,2022-05-19,2022-05-19,0.61
1074,-0.5288884703763171,23:46:00,low,2022-05-19,2022-05-19,0.61
1075,-0.5523286969817991,12:14:00,low,2022-05-20,2022-05-20,0.65
1076,-0.4352078479160067,00:49:00,low,2022-05-20,2022-05-20,0.65
1077,-0.4457429461153442,13:17:00,low,2022-05-21,2022-05-21,0.68
1078,-0.3634298359791805,02:10:00,low,2022-05-22,2022-05-22,0.75
1079,-0.3674679726188873,14:37:00,low,2022-05-22,2022-05-22,0.75
1080,-0.3524109474094203,03:44:00,low,2022-05-23,2022-05-23,0.75
1081,-0.3459275483773067,16:03:00,low,2022-05-23,2022-05-23,0.75
1082,-0.4026552866640413,05:06:00,low,2022-05-24,2022-05-24,0.79
1083,-0.3738515553623537,17:17:00,low,2022-05-24,2022-05-24,0.79
1084,-0.4751802079492718,06:09:00,low,2022-05-25,2022-05-25,0.82
1085,-0.42009871763047,18:16:00,low,2022-05-25,2022-05-25,0.82
1086,-0.5398085115665101,06:59:00,low,2022-05-26,2022-05-26,0.86
1087,-0.4622177023468857,19:03:00,low,2022-05-26,2022-05-26,0.86
1088,-0.5846190484037155,07:40:00,low,2022-05-27,2022-05-27,0.89
1089,-0.4905280263081036,19:43:00,low,2022-05-27,2022-05-27,0.89
1090,-0.6085114262956719,08:15:00,low,2022-05-28,2022-05-28,0.93
1091,-0.5030291657410481,20:18:00,low,2022-05-28,2022-05-28,0.93
1092,-0.6152061523850002,08:46:00,low,2022-05-29,2022-05-29,0.96
1093,-0.5011947179413746,20:50:00,low,2022-05-29,2022-05-29,0.96
1094,-0.6090921611492212,09:15:00,low,2022-05-30,2022-05-30,0.0
1095,-0.4871574175222795,21:21:00,low,2022-05-30,2022-05-30,0.0
1096,-0.5926163742525058,09:42:00,low,2022-05-31,2022-05-31,0.03
1097,-0.4622813410960967,21:51:00,low,2022-05-31,2022-05-31,0.03
1098,-0.565643585118984,10:11:00,low,2022-06-01,2022-06-01,0.06
1099,-0.4271864801763254,22:23:00,low,2022-06-01,2022-06-01,0.06
1100,-0.5267104432109376,10:42:00,low,2022-06-02,2022-06-02,0.1
